operator,case_id,input_shape,dtype,attrs,value_range,note
UpsampleNearest2D,62,"[[4, 8, 16, 20]]","[""bfloat16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case62-B4-C8-HxW16x20-scale3x4-bfloat16
UpsampleNearest2D,63,"[[1, 16, 31, 33]]","[""float32""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case63-B1-C16-HxW31x33-scale4x1-float32
UpsampleNearest2D,64,"[[1, 1, 64, 80]]","[""float16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case64-B1-C1-HxW64x80-scale1x2-float16
UpsampleNearest2D,65,"[[2, 3, 4, 4]]","[""bfloat16""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case65-B2-C3-HxW4x4-scale2x3-bfloat16
UpsampleNearest2D,66,"[[4, 8, 7, 9]]","[""float32""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case66-B4-C8-HxW7x9-scale3x4-float32
UpsampleNearest2D,67,"[[1, 16, 16, 20]]","[""float16""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case67-B1-C16-HxW16x20-scale4x1-float16
UpsampleNearest2D,68,"[[1, 1, 31, 33]]","[""bfloat16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case68-B1-C1-HxW31x33-scale1x2-bfloat16
UpsampleNearest2D,69,"[[2, 3, 64, 80]]","[""float32""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case69-B2-C3-HxW64x80-scale2x3-float32
UpsampleNearest2D,70,"[[4, 8, 4, 4]]","[""float16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case70-B4-C8-HxW4x4-scale3x4-float16
UpsampleNearest2D,71,"[[1, 16, 7, 9]]","[""bfloat16""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case71-B1-C16-HxW7x9-scale4x1-bfloat16
UpsampleNearest2D,72,"[[1, 1, 16, 20]]","[""float32""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case72-B1-C1-HxW16x20-scale1x2-float32
UpsampleNearest2D,73,"[[2, 3, 31, 33]]","[""float16""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case73-B2-C3-HxW31x33-scale2x3-float16
UpsampleNearest2D,74,"[[4, 8, 64, 80]]","[""bfloat16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case74-B4-C8-HxW64x80-scale3x4-bfloat16
UpsampleNearest2D,75,"[[1, 16, 4, 4]]","[""float32""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case75-B1-C16-HxW4x4-scale4x1-float32
UpsampleNearest2D,76,"[[1, 1, 7, 9]]","[""float16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case76-B1-C1-HxW7x9-scale1x2-float16
UpsampleNearest2D,77,"[[2, 3, 16, 20]]","[""bfloat16""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case77-B2-C3-HxW16x20-scale2x3-bfloat16
UpsampleNearest2D,78,"[[4, 8, 31, 33]]","[""float32""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case78-B4-C8-HxW31x33-scale3x4-float32
UpsampleNearest2D,79,"[[1, 16, 64, 80]]","[""float16""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case79-B1-C16-HxW64x80-scale4x1-float16
UpsampleNearest2D,80,"[[1, 1, 4, 4]]","[""bfloat16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case80-B1-C1-HxW4x4-scale1x2-bfloat16
UpsampleNearest2D,81,"[[2, 3, 7, 9]]","[""float32""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case81-B2-C3-HxW7x9-scale2x3-float32
UpsampleNearest2D,82,"[[4, 8, 16, 20]]","[""float16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case82-B4-C8-HxW16x20-scale3x4-float16
UpsampleNearest2D,83,"[[1, 16, 31, 33]]","[""bfloat16""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case83-B1-C16-HxW31x33-scale4x1-bfloat16
UpsampleNearest2D,84,"[[1, 1, 64, 80]]","[""float32""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case84-B1-C1-HxW64x80-scale1x2-float32
UpsampleNearest2D,85,"[[2, 3, 4, 4]]","[""float16""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case85-B2-C3-HxW4x4-scale2x3-float16
UpsampleNearest2D,86,"[[4, 8, 7, 9]]","[""bfloat16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case86-B4-C8-HxW7x9-scale3x4-bfloat16
UpsampleNearest2D,87,"[[1, 16, 16, 20]]","[""float32""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case87-B1-C16-HxW16x20-scale4x1-float32
UpsampleNearest2D,88,"[[1, 1, 31, 33]]","[""float16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case88-B1-C1-HxW31x33-scale1x2-float16
UpsampleNearest2D,89,"[[2, 3, 64, 80]]","[""bfloat16""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case89-B2-C3-HxW64x80-scale2x3-bfloat16
UpsampleNearest2D,90,"[[4, 8, 4, 4]]","[""float32""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case90-B4-C8-HxW4x4-scale3x4-float32
UpsampleNearest2D,91,"[[1, 16, 7, 9]]","[""float16""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case91-B1-C16-HxW7x9-scale4x1-float16
UpsampleNearest2D,92,"[[1, 1, 16, 20]]","[""bfloat16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case92-B1-C1-HxW16x20-scale1x2-bfloat16
UpsampleNearest2D,93,"[[2, 3, 31, 33]]","[""float32""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case93-B2-C3-HxW31x33-scale2x3-float32
UpsampleNearest2D,94,"[[4, 8, 64, 80]]","[""float16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case94-B4-C8-HxW64x80-scale3x4-float16
UpsampleNearest2D,95,"[[1, 16, 4, 4]]","[""bfloat16""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case95-B1-C16-HxW4x4-scale4x1-bfloat16
UpsampleNearest2D,96,"[[1, 1, 7, 9]]","[""float32""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case96-B1-C1-HxW7x9-scale1x2-float32
UpsampleNearest2D,97,"[[2, 3, 16, 20]]","[""float16""]","{""scale_h"": 2, ""scale_w"": 3}","[[-2, 2]]",case97-B2-C3-HxW16x20-scale2x3-float16
UpsampleNearest2D,98,"[[4, 8, 31, 33]]","[""bfloat16""]","{""scale_h"": 3, ""scale_w"": 4}","[[-2, 2]]",case98-B4-C8-HxW31x33-scale3x4-bfloat16
UpsampleNearest2D,99,"[[1, 16, 64, 80]]","[""float32""]","{""scale_h"": 4, ""scale_w"": 1}","[[-2, 2]]",case99-B1-C16-HxW64x80-scale4x1-float32
UpsampleNearest2D,100,"[[1, 1, 4, 4]]","[""float16""]","{""scale_h"": 1, ""scale_w"": 2}","[[-2, 2]]",case100-B1-C1-HxW4x4-scale1x2-float16
