operator,case_id,input_shape,dtype,attrs,value_range,note
RtmWaveStencil,11,"[[1, 512, 512], [1, 512, 512], [1, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 1, ""dt"": 0.0004, ""dx"": 10.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0.05], [0, 0.05]]",float32-RTM-B1-512x512-steps1-single-step
RtmWaveStencil,12,"[[2, 512, 512], [2, 512, 512], [2, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 4, ""dt"": 0.0004, ""dx"": 10.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0.05], [0, 0.05]]",float32-RTM-B2-512x512-steps4-few-steps
RtmWaveStencil,13,"[[1, 509, 251], [1, 509, 251], [1, 509, 251], [251], [509]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0004, ""dx"": 10.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0.05], [0, 0.05]]",float32-RTM-B1-509x251-steps16-prime-dims
RtmWaveStencil,14,"[[2, 512, 512], [2, 512, 512], [2, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0008, ""dx"": 9.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0.05], [0, 0.05]]",float32-RTM-B2-512x512-steps16-dt8e-4-dx9-cfl0.4-top
RtmWaveStencil,15,"[[2, 512, 512], [2, 512, 512], [2, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0008, ""dx"": 10.0}","[[-1, 1], [-1, 1], [2000, 2000], [0, 0.05], [0, 0.05]]",float32-RTM-B2-512x512-steps16-v2000-uniform-medium
RtmWaveStencil,16,"[[2, 512, 512], [2, 512, 512], [2, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0004, ""dx"": 10.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0], [0, 0]]",float32-RTM-B2-512x512-steps16-damp0-no-absorption
RtmWaveStencil,17,"[[2, 512, 512], [2, 512, 512], [2, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0004, ""dx"": 10.0}","[[-1, 1], [-1, 1], [1500, 4500], [0.05, 0.05], [0.05, 0.05]]",float32-RTM-B2-512x512-steps16-damp0.05-max-absorption
RtmWaveStencil,18,"[[1, 64, 64], [1, 64, 64], [1, 64, 64], [64], [64]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0004, ""dx"": 5.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0.05], [0, 0.05]]",float32-RTM-B1-64x64-steps16-min-grid
RtmWaveStencil,19,"[[2, 512, 512], [2, 512, 512], [2, 512, 512], [512], [512]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0008, ""dx"": 5.0}","[[-1, 1], [-1, 1], [1500, 1600], [0, 0.05], [0, 0.05]]",float32-RTM-B2-512x512-steps16-v1500-1600-water-band
RtmWaveStencil,20,"[[4, 1024, 1024], [4, 1024, 1024], [4, 1024, 1024], [1024], [1024]]","[""float32"", ""float32"", ""float32"", ""float32"", ""float32""]","{""num_steps"": 16, ""dt"": 0.0004, ""dx"": 10.0}","[[-1, 1], [-1, 1], [1500, 4500], [0, 0.05], [0, 0.05]]",float32-RTM-B4-1024x1024-steps16-big-batch-grid
